regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:10.0,54.88 ± 4.01,57.34 ± 2.08
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:100.0,43.55 ± 7.69,51.07 ± 4.02
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:1.0,54.66 ± 3.97,57.39 ± 2.03
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:10.0,54.78 ± 4.08,57.58 ± 2.14
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:100.0,57.73 ± 1.83,58.96 ± 0.96
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:1.0,20.05 ± 2.01,36.85 ± 0.60
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:10.0,20.39 ± 3.40,37.24 ± 1.14
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:100.0,20.11 ± 3.49,37.17 ± 0.86
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:1.0,55.53 ± 3.69,57.77 ± 1.97
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:10.0,55.52 ± 4.58,57.86 ± 2.37
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:100.0,42.66 ± 7.40,50.38 ± 3.95
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:1.0,54.63 ± 3.65,57.58 ± 1.67
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:10.0,56.70 ± 2.71,58.67 ± 1.48
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:100.0,58.00 ± 1.76,59.26 ± 0.96
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:1.0,20.05 ± 2.05,36.85 ± 0.54
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:10.0,20.39 ± 2.83,37.12 ± 0.91
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:100.0,20.09 ± 3.50,37.17 ± 0.90
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:1.0,55.74 ± 4.15,57.89 ± 2.29
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:10.0,55.70 ± 4.47,57.88 ± 2.46
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:100.0,42.91 ± 7.70,50.16 ± 4.16
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:1.0,54.42 ± 3.82,57.51 ± 1.91
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:10.0,56.49 ± 3.53,58.71 ± 1.70
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:100.0,57.70 ± 3.27,59.18 ± 1.69
